	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	FDR
90	DB00642	Pemetrexed	Used in combination with cisplatin for the treatment of malignant pleural mesothelioma in adults whose disease is unresectable or who otherwise are not candidates for potentially curative surgery. Also used as a monotherapy for the treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) after prior chemotherapy	GART, DHFR, TYMS, ATIC	-0.6431544980522174	<0.0001
91	DB00622	Nicardipine	Used for the management of patients with chronic stable angina and for the treatment of hypertension.	CHRM4, CALM1, CHRM3, CACNA1D, PDE1A, CACNB2, ADRA1D, ADRA1B, CHRM2, ADRA1A, CHRM5, CACNA1C, PDE1B, CACNA2D1, CHRM1	-0.624663151854247	<0.0001
92	DB00675	Tamoxifen	Tamoxifen is indicated to treat estrogen receptor positive metastatic breast cancer in adults, as an adjuvant in the treatment of early stage estrogen receptor positive breast cancer in adults, to reduce the risk of invasive breast cancer after surgery and radiation in adult women with ductal carcinoma in situ.[L7802]	ESRRG, KCNH2, EBP, SHBG, ESR2, MAPK8, NR1I2, AR, ESR1, PRKCA	-0.6014305853625471	<0.0001
93	DB00393	Nimodipine	For use as an adjunct to improve neurologic outcome following subarachnoid hemorrhage (SAH) from ruptured intracranial berry aneurysms by reducing the incidence and severity of ischemic deficits.	CACNA1S, CACNB3, CACNA1D, CACNB1, CACNB2, CACNB4, NR3C2, AHR, CACNA1C, CACNA1F	-0.5817827296641894	<0.0001
94	DB01088	Iloprost	Used for the treatment of pulmonary arterial hypertension.	PTGIR, PLAT, PTGDR2, PDE4B, PDE4D, PDE4C, PDE4A, PTGER1	-0.5600053549318992	<0.0001
95	DB00580	Valdecoxib	For the treatment of osteoarthritis and dysmenorrhoea	CA2, PTGS2, CA3	-0.5382121994810849	<0.0001
96	DB00396	Progesterone	"**Gelatinized capsules**

The gelatinized capsules are indicated for use in the prevention of endometrial hyperplasia in non-hysterectomized postmenopausal women who are receiving conjugated estrogens tablets. They are also indicated for use in secondary amenorrhea [FDA label]. 

**Vaginal gel**

Progesterone gel (8%) is indicated as progesterone supplementation or replacement as part of an Assisted Reproductive Technology (“ART”) treatment for infertile women with progesterone deficiency.  The lower concentration progesterone gel (4%) is used in the treatment of secondary amenorrhea, with the use of the 8% concentration if there is no therapeutic response to the 4% gel [F3898].

**Vaginal insert**

This form is indicated to support embryo implantation and early pregnancy by supplementation of corpus luteal function as part of an Assisted Reproductive Technology (ART) treatment program for infertile women [F3901].

**Injection (intramuscular)**

This drug is indicated in amenorrhea and abnormal uterine bleeding due to hormonal imbalance in the absence of organic pathology, such as submucous fibroids or uterine cancer [F3907]. 

**Tablets, contraceptive**

The tablet form of progesterone in contraceptive formulations is indicated for the prevention of pregnancy [F3904]. "	PGR, ORM1, OPRK1, SHBG, CYP17A1, ESR2, NR3C2, AR, ESR1, NR3C1	-0.5374657059586156	<0.0001
97	DB09237	Levamlodipine	Levamlodipine is indicated alone or in combination to treat hypertension in adults and children.[L10833]	NOS2, CACNA1C, NOS3, CACNA1D	-0.5103681639556785	<0.0001
98	DB00831	Trifluoperazine	For the treatment of anxiety disorders, depressive symptoms secondary to anxiety and agitation.	DRD2, CALY, S100A4, TNNC1, ADRA1A, CALM1	-0.5064785401867702	<0.0001
99	DB00887	Bumetanide	For the treatment of edema associated with congestive heart failure, hepatic and renal disease including the nephrotic syndrome.	SLC12A5, CFTR, SLC12A4, SLC12A1, SLC12A2	-0.498917368876154	<0.0001
100	DB06616	Bosutinib	Treatment of chronic, accelerated, or blast phase Philadelphia chromosome-positive (Ph+) chronic myelogenous leukemia (CML) with resistance or intolerance to prior therapy in adult patients. 	CAMK2G, HCK, MAP2K2, MAP3K2, SRC, MAP2K1, LYN, ABL1, CDK2, BCR	-0.49359125853367297	<0.0001
101	DB00313	Valproic acid	"**Indicated** for:[Label] 

1) Use as monotherapy or adjunctive therapy in the management of complex partial seizures and simple or complex absence seizures. 

2) Adjunctive therapy in the management of multiple seizure types that include absence seizures. 

3) Prophylaxis of migraine headaches.

4) Acute management of mania associated with bipolar disorder.


**Off-label** uses include:
 
1) Maintenance therapy for bipolar disorder.[A177919]

2) Treatment for acute bipolar depression.[A177928,A177931,A177934]

3) Emergency treatment of status epilepticus.[A177955]"	HDAC2, OGDH, SCN1A, ALDH5A1, PPARA, ACADSB, HDAC9, PPARG, PPARD	-0.4845055904608484	<0.0001
102	DB01254	Dasatinib	For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.	EPHB4, SRC, STAT5B, YES1, CSK, BCR, FGR, PDGFRB, MAPK14, LCK, BTK, ABL2, EPHA2, FYN, EPHA5, FRK, KIT, NR4A3, LYN, ABL1, HSPA8, PPAT, MAP3K20	-0.48073869034329936	<0.0001
103	DB02709	Resveratrol	Being investigated for the treatment of Herpes labialis infections (cold sores).	NR1I3, CSNK2A1, PTGS1, ITGB3, PTGS2, KHSRP, NR1I2, PI4K2B, SIRT1, NQO2, PPARA, ALOX15, ESR1, ITGA5, AKT1, YARS1, MTNR1B, ALOX5, SNCA, AHR, SLC2A1, MTNR1A, CLEC14A, APP, CBR1, PPARG	-0.47004798039953266	<0.0001
104	DB02546	Vorinostat	For the treatment of cutaneous manifestations in patients with cutaneous T-cell lymphoma who have progressive, persistent or recurrent disease on or following two systemic therapies.	HDAC8, HDAC6, HDAC2, HDAC3, HDAC1	-0.4657343024422697	<0.0001
105	DB00608	Chloroquine	"Chloroquine is indicated to treat infections of _P. vivax_, _P. malariae_, _P. ovale_, and susceptible strains of _P. falciparum_.[L12051] It is also used to treat extraintestinal amebiasis.[L12051]

Chloroquine is also used off label for the treatment of rheumatic diseases,[A191655] as well as treatment and prophylaxis of Zika virus.[A191649,A191652] Chloroquine is currently undergoing clinical trials for the treatment of COVID-19.[A191631]"	GSTA2, GSTM1, HMGB1, ACE2, TNF, TLR9	-0.463978251692701	<0.0001
106	DB08846	Ellagic acid	Ellagic acid is being investigated for use in follicular lymphoma, brain injury in intrauterine growth restricted babies, obese adolescents, and solar lentigines.	CA9, CA5B, CA14, CSNK2A1, PRKCB, SYK, SQLE, CA1, CA12, CA6, CA3, PRKACA, CA7, CA5A, CA2, CA4, PRKCA	-0.4349328952379631	<0.0001
107	DB00421	Spironolactone	"Spironolactone is indicated for the treatment of New York Heart Association Class III-IV heart failure, management of edema in cirrhotic adults not responsive to fluid and sodium restrictions, primary hyperaldosteronism short-term preoperatively, primary hyperaldosteronism long-term in patients with aldosterone producing adrenal adenomas that are not candidates for surgery or patients with bilarteral micro/macronodular adrenal hyperplasia, as an add-on therapy in hypertension, and in nephrotic syndrome when treatment of the disease as well as fluid and sodium restriction with other diuretics is inadequate.[Label]

Spironolactone has antiandrogenic activity which leads to many of its off label uses. Spironolactone is used off label in the treatment of hirsutism, female pattern hair loss, and adult acne vulgaris.[A178135]

Spironolactone is also frequently used for its antiandrogenic effects in transgender female patients due to its low cost and reducing male-pattern hair growth.[A178138]"	PGR, SHBG, CYP17A1, CYP11B2, CACNG1, NR3C2, SRD5A1, NR1I2, AR, NR3C1	-0.40842169790784943	<0.0001
108	DB04216	Quercetin		CSNK2A1, CYP1B1, RUVBL2, SF3B3, NR1I2, CEBPB, ACTB, HIBCH, EIF3F, SHBG, NQO2, ESR2, ESR1, ATP5F1C, HSP90AA1, UBA1, HCK, PIK3CG, UGT3A1, ATP5F1A, CSNK2B, PIM1, AHR, STK17B, HSPA2, CBR1, ATP5F1B	-0.3914410892136291	<0.0001
109	DB00132	alpha-Linolenic acid	For nutritional supplementation and for treating dietary shortage or imbalance.	ELOVL5, RXRA, PPARD, FADS1, ELOVL2, PPARA, SLC8A1, NR1H4, FADS2, PPARG, TRPV1	-0.3729559112331372	<0.0001
110	DB13956	Estradiol valerate	"Estradiol valerate is commercially available as an intramuscular injection as the product Delestrogen and is indicated for the treatment of moderate to severe vasomotor symptoms and vulvovaginal atrophy due to menopause, for the treatment of hypoestrogenism due to hypogonadism, castration or primary ovarian failure, and for the treatment of advanced androgen-dependent carcinoma of the prostate (for palliation only). 

Estradiol valerate is also available in combination with [DB09123] as the commercially available product Natazia used for the prevention of pregnancy and for the treatment of heavy menstrual bleeding."	ESRRG, NCOA2, MT-ATP6, ESR2, HSD17B2, NR1I2, ESR1, BECN1, GPER1, CHRNA4	-0.37123263083364194	<0.0001
111	DB00420	Promazine	Used as an adjunct for short term treatment of moderate and severe psychomotor agitation. Also used to treat agitation or restlessness in the elderly.	DRD2, HRH1, HTR2A, HTR2C, ADRA1A, CHRM1	-0.348338106430037	<0.0001
112	DB01242	Clomipramine	"May be used to treat obsessive-compulsive disorder and disorders with an obsessive-compulsive component (e.g. depression, schizophrenia, Tourette’s disorder).
Unlabeled indications include: depression, panic disorder, chronic pain (e.g. central pain, idiopathic pain disorder, tension headache, diabetic peripheral neuropathy, neuropathic pain), cataplexy and associated narcolepsy (limited evidence), autistic disorder (limited evidence), trichotillomania (limited evidence), onchophagia (limited evidence), stuttering (limited evidence), premature ejaculation, and premenstrual syndrome. "	SLC6A4, GSTP1, HTR2A, HTR2B, SLC6A2, HTR2C	-0.348338106430037	<0.0001
113	DB01144	Diclofenamide	For adjunctive treatment of: chronic simple (open-angle) glaucoma, secondary glaucoma, and preoperatively in acute angle-closure glaucoma where delay of surgery is desired in order to lower intraocular pressure	CA1, CA3, CA7, CA2, CA4	-0.3300641601403633	<0.0001
114	DB00159	Icosapent	EPA can be used for lowering elevated triglycerides in those who are hyperglyceridemic. In addition, EPA may play a therapeutic role in patients with cystic fibrosis by reducing disease severity and may play a similar role in type 2 diabetics in slowing the progression of diabetic nephropathy.	FABP7, ACSL4, FADS1, PTGS1, FFAR1, TRPV1, PPARA, PTGS2, SLC8A1, PPARG, PPARD	-0.30531660473182876	<0.0001
115	DB01645	Genistein	Currently Genistein is being studied in clinical trials as a treatment for prostate cancer.  	ESRRB, AKT1, NCOA2, SHBG, TOP2A, CYP1B1, ESR2, PTK2B, NCOA1, NR1I2, ESR1, GPER1, ESRRA	-0.3030122150718821	<0.0001
116	DB06486	Enzastaurin	Investigated for use/treatment in brain cancer, lymphoma (non-hodgkin's), and lung cancer.	CHEK2, AKT1, PRKCB, CDK15, PIK3R1, CHEK1, AURKA, AURKB	-0.29081445886967866	<0.0001
117	DB01103	Quinacrine	For the treatment of giardiasis and cutaneous leishmaniasis and the management of malignant effusions.	PLA2G6, PLA2G4A, PLCL1	-0.26684058708506586	<0.0001
118	DB08901	Ponatinib	Ponatinib is indicated for the treatment of adult patients with chronic phase, accelerated phase, or blast phase chronic myeloid leukemia (CML) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy or Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ALL) that is resistant or intolerant to prior tyrosine kinase inhibitor therapy.	PDGFRA, FGFR1, LCK, KIT, TEK, FLT3, RET, FGFR3, SRC, LYN, ABL1, FGFR4, KDR, FGFR2, BCR	-0.2645223097199294	<0.0001
119	DB01183	Naloxone	"Naloxone nasal sprays are indicated for the emergency treatment of an opioid overdose or suspected opioid overdose.[L33694] Intramuscular, intravenous, and subcutaneous injections are indicated for complete or partial reversal of opioid depression, diagnosis of known or suspected opioid overdose, and as an adjunct therapy in the treatment of septic shock.[L33739]

Sublingual tablets and films are formulated with [buprenorphine] for the treatment of opioid dependence.[L33714,L33719] Naloxone is also formulated with [pentazocine] as an oral tablet for severe pain.[L33744]

Naloxone has been used off-label for the treatment of neuraxial opioid-induced pruritus.[A234604]"	CREB1, OPRM1, OPRK1, CES1, OPRD1, TLR4, ESR1	-0.258567769258115	<0.0001
120	DB00656	Trazodone	Trazodone is indicated for the treatment of major depressive disorder (MDD).[L3484] It has been used off-label for adjunct therapy in alcohol dependence, and off-label to treat anxiety and insomnia.[L3484] It may also be used off-label to treat symptoms of dementia, Alzheimer’s disease, schizophrenia, eating disorders, and fibromyalgia due to its effects on various neurotransmitter receptors.[A31634]	SLC6A4, HRH1, HTR2A, HTR1A, HTR2C, ADRA1A, ADRA2A	-0.2565212400997744	<0.0001
121	DB00412	Rosiglitazone	Rosiglitazone is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. 	ACSL4, RXRB, RXRG, PPARA, RXRA, PPARG, PPARD	-0.23353795625232365	<0.0001
122	DB00562	Benzthiazide	For the treatment of high blood pressure and management of edema.	CA9, SLC12A3, CA1, CA12, CA2, CA4	-0.22945279417528017	<0.0001
123	DB00619	Imatinib	For the treatment of Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML), Ph+ acute lymphoblastic leukaemia, myelodysplastic/myeloproliferative diseases, aggressive systemic mastocytosis, hypereosinophilic syndrome and/or chronic eosinophilic leukemia (CEL), dermatofibrosarcoma protuberans, and malignant gastrointestinal stromal tumors (GIST).	PDGFRA, PDGFRB, DDR1, NTRK1, KIT, RET, ABL1, CSF1R, BCR	-0.2159243710794116	<0.0001
124	DB00482	Celecoxib	"Celecoxib is indicated for symptomatic treatment of adult osteoarthritis (OA) and adult rheumatoid arthritis (RA).[L7646] Celecoxib is not a substitute for aspirin for cardiovascular event prophylaxis.[L7646] 

It may be also be used to treat acute pain from various sources, juvenile rheumatoid arthritis in children over 2, ankylosing spondylitis, and primary dysmenorrhea.[L7646]

Celecoxib, in combination with [tramadol], is indicated for the management of acute pain in adults severe enough to require an opioid analgesic and in whom alternative treatments are inadequate.[L38949]"	CDH11, PTGS2, CA3, CA2, PDPK1	-0.2051753365359304	<0.0001
125	DB07841	Geranylgeranyl diphosphate		PGGT1B, FNTA, FDPS, FNTB, RABGGTB, RABGGTA, GGPS1	-0.20509783570271464	<0.0001
126	DB00875	Flupentixol	"Flupentixol is indicated for maintenance therapy of chronic schizophrenic patients whose main manifestations do not include excitement, agitation or hyperactivity.[L31808]

It is indicated for the management of depression in adult patients who may, or may not, also be showing signs of anxiety.[L31928]

Flupentixol in combination with [melitracen] is indicated to manage symptoms of anxiety, depression, and asthenia in adults.[L31923]"	DRD3, DRD2, HTR2A, HTR2C, ADRA1A, DRD1, DRD4, CHRM1	-0.1876585903520774	<0.0001
127	DB00459	Acitretin	For the treatment of severe psoriasis in adults.	RARB, RBP1, RARA, RXRB, RXRG, RXRA, RARG	-0.16882827357331123	<0.0001
128	DB01118	Amiodarone	"The FDA approved indications for amiodarone are recurrent ventricular fibrillation (VF)
and recurrent hemodynamically unstable ventricular tachycardia (VT). The FDA emphasizes that this drug should only be given in these conditions when they are clinically documented and have not responded to normal therapeutic doses of other antiarrhythmic agents, or when other drugs are not tolerated by the patient.[L3561]

Off-label indications include atrial fibrillation and supraventricular tachycardia.[A189666,A189720,A189723,L11286]"	KCNH2, ADRB1, PPARA, PPARGC1B, CACNA1C, CACNA1I, PPARG	-0.16547611173961568	<0.0001
129	DB00162	Vitamin A	For the treatment of vitamin A deficiency.	ALDH1A2, RDH5, RETSAT, DHRS4, RDH12, ALDH1A1, APOD, RDH11, PTGDS, DHRS3, RDH13, RDH14, RDH8, LRAT, ALDH1A3	-0.1293183035909986	<0.0001
130	DB02659	Cholic Acid	Oral cholic acid is indicated for: treatment of bile acid synthesis disorders due to single enzyme defects; and as adjunctive treatment of peroxisomal disorders including Zellweger spectrum disorders in patients who exhibit manifestations of liver disease, steatorrhea or complications from decreased fat soluble vitamin absorption. 	COX6A2, COX7A1, COX5B, COX6B1, ESRRG, COX6C, PLA2G1B, FECH, COX7B, MT-CO3, COX8A, GPBAR1, COX4I1, MT-CO2, NR1H4, ADH1C, COX5A, COX7C, MT-CO1, CES1, FABP6	-0.1109131969883545	<0.0001
131	DB00783	Estradiol	"Estradiol is indicated in various preparations for the treatment of moderate to severe vasomotor symptoms and vulvar and vaginal atrophy due to menopause, for the treatment of hypoestrogenism due to hypogonadism, castration, or primary ovarian failure, and for the prevention of postmenopausal osteoporosis. It is also used for the treatment of breast cancer (only for palliation therapy) in certain men or women with metastatic disease, and for the treatment of androgen-dependent prostate cancer (only for palliation therapy).[L11485,L11494,L11497] It is also used in combination with other hormones as a component of oral contraceptive pills for preventing pregnancy (most commonly as [DB00977], a synthetic form of estradiol).

**A note on duration of treatment**

Recommendations for treatment of menopausal symptoms changed drastically following the release of results and early termination of the Women's Health Initiative (WHI) studies in 2002 as concerns were raised regarding estrogen use.[A31626] Specifically, the combined estrogen–progestin group was discontinued after about 5 years of follow up due to a statistically significant increase in invasive breast cancer and in cardiovascular events.[A31627] 

Following extensive critique of the WHI results, Hormone Replacement Therapy (HRT) is now recommended to be used only for a short period (for 3-5 years postmenopause) in low doses, and in women without a history of breast cancer or increased risk of cardiovascular or thromboembolic disease.[A31628] Estrogen for postmenopausal symptoms should always be given with a progestin component due to estrogen's stimulatory effects on the endometrium; in women with an intact uterus, unopposed estrogen has been shown to promote the growth of the endometrium which can lead to endometrial hyperplasia and possibly cancer over the long-term. 

"	MT-ATP6, ESR2, NR1I2, ESR1, BECN1, GPER1, CHRNA4	-0.10817244086452132	<0.0001
132	DB00247	Methysergide	For the treatment of vascular headache	HTR1F, HTR1E, HTR7, HTR2A, HTR2B, HTR1A, HTR1B, HTR2C	-0.10700608532034861	<0.0001
133	DB01149	Nefazodone	For the treatment of depression.	KCNH2, SLC6A4, HTR2A, ADRA1B, HTR1A, SLC6A2, HTR2C, ADRA2A, ADRA1A, SLC6A3	-0.09125088070530166	<0.0001
134	DB02010	Staurosporine		PRKCQ, ZAP70, LCK, PIK3CG, MAPKAPK2, ITK, GSK3B, CDK2, PIM1, CSK, SYK, PDPK1, CHRM1	-0.08570482637058349	<0.0001
135	DB01069	Promethazine	Promethazine tablets and suppositories are indicated to treat rhinitis, allergic conjunctivitis, allergic reactions to blood or plasma, dermographism, anaphylactic reactions, sedation, nausea, vomiting, pain, motion sickness, and allergic skin reactions.[A189907,L4000] Promethazine cough syrup with phenylephrine and codeine is indicated to relieve cough and upper respiratory symptoms, and nasal congestion associated with allergy or the common cold.[L11326]	CHRM4, CHRM3, DRD2, SCN1A, HRH1, CHRM2, HRH2, ADRA1A, CALM1, CHRM5, CHRM1	-0.08379558285979855	<0.0001
136	DB03496	Alvocidib	Investigated for use/treatment in esophageal cancer, leukemia (lymphoid), lung cancer, liver cancer, and lymphoma (unspecified).	CDK1, CDK9, EGFR, CDK5, CDK2, CDK6, PYGM, CDK7, CDK4, PYGB, CDK8	-0.0817039079064916	<0.0001
137	DB04447	1,4-Dithiothreitol		CAMK2A, TRPM7, TPI1, ALDH1A1, GSTZ1, AXIN1, LGALS1, MSRA, HMGCR, PPIB	-0.08115627272302965	<0.0001
138	DB00210	Adapalene	Adapalene is indicated for the topical treatment of acne vulgaris in patients aged 12 and over.[L12873]	RARB, RARA, RXRB, TLR2, RXRG, JUN, RXRA, RARG, GOT1	-0.06589311102773067	<0.0001
139	DB00280	Disopyramide	For the treatment of documented ventricular arrhythmias, such as sustained ventricular tachycardia, ventricular pre-excitation and cardiac dysrhythmias. It is a Class Ia antiarrhythmic drug.	SCN5A, KCNH2, CHRM3, ORM2, KCND3, CHRM2, KCND2, CHRM1	-0.05785339102123101	<0.0001
140	DB07374	Anisomycin		RPL37, RPL11, RPL8, RPL23A, SNU13, RPL19, RSL24D1, RPL26L1, RPL23, RPL3, RPL13A, RPL15, RPL10L	-0.05780221210332478	<0.0001
141	DB01016	Glyburide	Glyburide is indicated alone or as part of combination product with metformin, as an adjunct to diet and exercise, to improve glycemic control in adults with type 2 diabetes mellitus.[L8120,L8123]	KCNJ11, CPT1A, CFTR, TRPM4, ABCC9, ABCA1, ABCC8, ABCB11	-0.04593390854133314	<0.0001
142	DB06589	Pazopanib	Treatment of advanced renal cell cancer and advanced soft tissue sarcoma (in patients previously treated with chemotherapy) 	PDGFRA, PDGFRB, KIT, KDR, ITK, FLT1, FGFR3, FLT4, FGF1, SH2B3	-0.019919693352447584	<0.0001
143	DB00630	Alendronic acid	Alendronic acid is indicated for the treatment and prevention of osteoporosis in men and postmenopausal women, treatment of glucocorticoid-induced osteoporosis, and Paget's disease of bone[FDA Label][A959,A176750]. However, alendronic acid is not indicated for use in pediatric populations or patients with a creatinine clearance <35mL/min[FDA Label].	PTPN4, ATP6V1A, PTPRS, FDPS, PTPRE	-1.1421589211223047	0.00020957222483813375
144	DB08437	Puromycin		RPL37, RPL11, RPL8, RPL23A, RPL19, RSL24D1, RPL26L1, RPL23, RPL3, RPL13A, RPL15, RPL10L	-0.08715072626875195	0.0004663588777997589
145	DB00846	Flurandrenolide	For relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses, particularly dry, scaling localized lesions	NR3C1	-4.829435009112734	0.0009319234696780492
146	DB00436	Bendroflumethiazide	For the treatment of high blood pressure and management of edema related to heart failure.	KCNMA1, SLC12A3, CA1, CA2, CA4	-0.3342193445866965	0.0011872476608212632
147	DB07780	Farnesyl diphosphate		FNTA, FDPS, FNTB, KRAS, RABGGTB, RABGGTA, GGPS1	-0.20509783570271464	0.0014941900535120874
148	DB06780	Desoxycorticosterone acetate		NR3C2	-2.9002617135278324	0.0016072005298803805
149	DB00243	Ranolazine	"Ranolazine is indicated for the treatment of chronic angina. It can be used alone or in conjunction with nitrates, beta-blockers, angiotensin receptor blockers, anti-platelet drugs, calcium channel blockers, lipid-lowering drugs, and ACE inhibitors.[L3580]

Ranolazine has also been used off-label for the treatment of certain arrhythmias, including ventricular tachycardia, however, this use is not strongly  supported by scientific evidence.[A174940] Ranolazine has also been studied for the treatment of acute coronary syndrome, microvascular coronary dysfunction, arrhythmia, and glycemic control, which are not yet approved indications.[A174898,L3580]"	SCN1A, ADRB1, ADRA1A, CACNA1C, KCNJ12	-0.34941853958818253	0.0017374318135377714
150	DB00635	Prednisone	Prednisone is indicated as an anti-inflammatory or immunosuppressive drug for allergic, dermatologic, gastrointestinal, hematologic, ophthalmologic, nervous system, renal, respiratory, rheumatologic, infectious, endocrine, or neoplastic conditions as well as in organ transplant.[L10502]	NR3C1	-4.829435009112734	0.003793250815550916
151	DB02918	Zardaverine		PDE4D	-3.1451160225201815	0.004617761581197539
152	DB01175	Escitalopram	Escitalopram is indicated for both acute and maintenance treatment of major depressive disorder (MDD) and for the acute treatment of generalized anxiety disorder (GAD).[L8513] It is additionally indicated for symptomatic relief of obsessive-compulsive disorder (OCD) in Canada.[L8516]	DRD2, SLC6A4, HRH1, HTR2A, SLC6A3, HTR1A, SLC6A2, HTR2C, ADRA1A, ADRA2A, CHRM1	-0.05619353174283777	0.004797794036675022
153	DB00700	Eplerenone	For improvement of survival of stable patients with left ventricular systolic dysfunction (ejection fraction <40%) and clinical evidence of congestive heart failure after an acute myocardial infarction.	NR3C2	-2.9002617135278324	0.004869106333915194
154	DB09213	Dexibuprofen	For more information, refer to [ibuprofen].	THBD, SLC15A1, PLAT, FABP2, GP1BA, PTGS1, PPARA, PTGS2, BCL2, CFTR, PPARG, S100A7	-0.0481586525307915	0.00686142738856039
155	DB04942	Tamibarotene	Investigated for use/treatment in leukemia (unspecified).	RARB, RARA	-1.3268488522110928	0.007360255162720294
156	DB00477	Chlorpromazine	For the treatment of schizophrenia; to control nausea and vomiting; for relief of restlessness and apprehension before surgery; for acute intermittent porphyria; as an adjunct in the treatment of tetanus; to control the manifestations of the manic type of manic-depressive illness; for relief of intractable hiccups; for the treatment of severe behavioral problems in children (1 to 12 years of age) marked by combativeness and/or explosive hyperexcitable behavior (out of proportion to immediate provocations), and in the short-term treatment of hyperactive children who show excessive motor activity with accompanying conduct disorders consisting of some or all of the following symptoms: impulsivity, difficulty sustaining attention, aggressivity, mood lability, and poor frustration tolerance.	HRH4, KCNH2, HTR6, DRD2, DRD5, SMPD1, HRH1, ADRA1B, HTR1A, CALM1, CHRM1, DRD3, CHRM3, HTR7, HTR2A, HTR2C, DRD1, ORM1, ADRA1A, DRD4, ADRA2A	-0.1180704885126015	0.011816053169201715
157	DB04868	Nilotinib	For the potential treatment of various leukemias, including chronic myeloid leukemia (CML).	ABL1, KIT	-2.001989522443657	0.017102424433774185
158	DB03010	Patupilone	Investigated for use/treatment in ovarian cancer, lung cancer, brain cancer, breast cancer, and gastric cancer.	TUBB4A, TUBB1, TUBA3C, TUBA4A, TUBA8, TUBB4B, TUBA1C, TUBB, TUBA1B, TUBA1A, TUBB3	-0.08767411100829196	0.01744616281590337
159	DB08046	2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide		CA2	-2.848616554460688	0.02163640642142676
160	DB13954	Estradiol cypionate	Depo-Estradiol intramuscular depot injection is indicated for the treatment of moderate to severe vasomotor symptoms and hypoestrogenism due to hypogonadism.	ESRRG, NCOA2, MT-ATP6, ESR2, HSD17B2, NR1I2, ESR1, BECN1, GPER1, CHRNA4	-0.37123263083364194	0.040888767896067164
161	DB01244	Bepridil	For the treatment of hypertension, and chronic stable angina (classic effort-associated angina).	CALM1, KCNH2, CACNA1A, PDE1B, CACNA1H, PDE1A, KCNQ1, TNNC1, CACNA2D2, ATP1A1	-0.5527576348686052	0.0431705376240392
162	DB00253	Medrysone	For the treatment of allergic conjunctivitis, vernal conjunctivitis, episcleritis, and epinephrine sensitivity.	NR3C1	-4.829435009112734	0.059644952595290575
163	DB00925	Phenoxybenzamine	For the treatment of phaeochromocytoma (malignant), benign prostatic hypertrophy and malignant essential hypertension.	ADRA2B, ADRA1D, ADRA1B, ADRB2, ADRA2A, ADRA1A, ADRA2C, CALM1	-0.30626391566962735	0.07901114074098498
164	DB00288	Amcinonide	For the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.	ANXA1, NR3C1	-2.2675275256154666	0.11293929604454235
165	DB02052	Indirubin-3'-monoxime		CDK1, CDK5R1, GSK3B, CDK5, CDK2, AHR	-0.5291370746650326	0.12838877312166638
166	DB00659	Acamprosate	Acamprosate is indicated for the maintenance of abstinence from alcohol in patients with alcohol dependence who are abstinent at treatment initiation. It is also indicated for the maintenance of alcohol abstinence in patients who have undergone alcohol detoxification. This drug should be used with a psychosocial support program providing adequate support.[L31738]	GRM5, GRIN1, GABBR1	-0.6660808084406705	0.1631404503360615
167	DB03849	Cilomilast	Investigated for use/treatment in chronic obstructive pulmonary disease (COPD).	PDE4B, PDE4D	-3.123161293373001	0.18459634753801957
168	DB12191	Obatoclax		BCL2	-3.816083367069312	0.19738213158929585
