	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	FDR
99	DB00477	Chlorpromazine	For the treatment of schizophrenia; to control nausea and vomiting; for relief of restlessness and apprehension before surgery; for acute intermittent porphyria; as an adjunct in the treatment of tetanus; to control the manifestations of the manic type of manic-depressive illness; for relief of intractable hiccups; for the treatment of severe behavioral problems in children (1 to 12 years of age) marked by combativeness and/or explosive hyperexcitable behavior (out of proportion to immediate provocations), and in the short-term treatment of hyperactive children who show excessive motor activity with accompanying conduct disorders consisting of some or all of the following symptoms: impulsivity, difficulty sustaining attention, aggressivity, mood lability, and poor frustration tolerance.	HTR7, HRH4, DRD3, HRH1, CHRM1, ADRA1A, HTR2C, HTR1A, DRD2, SMPD1, CHRM3, DRD5, KCNH2, ADRA1B, ADRA2A, CALM1, ORM1, DRD1, DRD4, HTR2A, HTR6	-0.49170043771051314	0.003443086219125688
100	DB00818	Propofol	Used for induction and/or maintenance of anaesthesia and for management of refractory status epilepticus. 	GABRA1, GABRB2, SCN2A, SCN4A, GABRB3	-1.3774769062777497	0.0045699934893842
101	DB00715	Paroxetine	Paroxetine is indicated for the management of depression, obsessive-compulsive disorder, panic disorder, social anxiety disorder, generalized anxiety disorder, posttraumatic stress disorder.[L3358] One form of paroxetine, commercially known as Brisdelle, is used to manage mild to moderate vasomotor symptoms of menopause.[L7703] Off-label, paroxetine may be used for the treatment of premature ejaculation or irritable bowel syndrome (IBS).[A1093,A181754,A181904]	DRD1, HTR2A, HTR2B, DRD2, SLC6A2, SLC6A4, HRH1, CHRM1, ADRA1A, ADRB1, ADRA2A, HTR1A	-0.31708062378038004	0.004773791814472546
102	DB00794	Primidone	Primidone is commonly indicated for the management of grand mal, psychomotor, and focal epileptic seizures.[L4645,L11112] In addition, it has also been studied and utilized as an effective management of essential tremor.[A39414,A39415,L4645]	GABRA1, CHRNA7, GABRA3, GABRA2, CHRNA4, GABRA6, GABRA4, GRIA2, GABRA5, GRIK2	-0.9572740991708977	0.0066502843272059735
103	DB08916	Afatinib	"Afatinib is a kinase inhibitor indicated as monotherapy [L2937] for the first-line [FDA Label] treatment of (a) Epidermal Growth Factor Receptor (EGFR) TKI (tyrosine kinase inhibitor)-naive adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) whose tumours have non-resistant EGFR mutations as detected by an FDA-approved test [FDA Label], and (b) adult patients with locally advanced or metastatic NSCLC of squamous histology progressing on or after platinum-based chemotherapy [FDA Label, L2937].

Recently, as of January 2018, the US FDA approved a supplemental New Drug Application for Boehringer Ingelheim's Gilotrif (afatinib) for the first line treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have non-resistant epidermal growth factor receptor (EGFR) mutations as detected by an FDA-approved test [L2939]. The new label includes data on three additional EGFR mutations: L861Q, G719X and S768I [L2939]."	ERBB4, ERBB2, EGFR	-1.8595696988193828	0.007221771478879317
104	DB01244	Bepridil	For the treatment of hypertension, and chronic stable angina (classic effort-associated angina).	ATP1A1, PDE1A, KCNQ1, PDE1B, CACNA1H, CALM1, CACNA1A, CACNA2D2, TNNC1, KCNH2	-1.065426122187924	0.0076299749406344725
105	DB01023	Felodipine	For the treatment of mild to moderate essential hypertension. 	TNNC2, CACNA1C, CACNA2D2, CACNB2, PDE1A, NR3C2, CACNA2D1, PDE1B, CACNA1H, CALM1, CACNA1D, TNNC1, CACNA1S	-1.7197188047400278	0.00830367204514768
106	DB00864	Tacrolimus	For use after allogenic organ transplant to reduce the activity of the patient's immune system and so the risk of organ rejection. It was given FDA approval in 1994 for use in liver transplantation. Since then, this indication has expanded to kidney, heart, small bowel, pancreas, lung, trachea, skin, cornea, and limb transplants. It has also been used in a topical preparation in the treatment of severe atopic dermatitis.	FKBP1A	-5.387341622002518	0.00988010855535738
107	DB00159	Icosapent	EPA can be used for lowering elevated triglycerides in those who are hyperglyceridemic. In addition, EPA may play a therapeutic role in patients with cystic fibrosis by reducing disease severity and may play a similar role in type 2 diabetics in slowing the progression of diabetic nephropathy.	ACSL4, FABP7, SLC8A1, PPARG, PPARD, PPARA, TRPV1, FFAR1, PTGS2, PTGS1, FADS1	-0.27383237475270494	0.010395300765794611
108	DB07780	Farnesyl diphosphate		FNTA, KRAS, FDPS, RABGGTB, GGPS1, FNTB, RABGGTA	-0.7046130569088316	0.01143091396733631
109	DB00975	Dipyridamole	For as an adjunct to coumarin anticoagulants in the prevention of postoperative thromboembolic complications of cardiac valve replacement and also used in prevention of angina.	PDE5A, PDE4A, ADA, PDE10A, RCAN1, ORM1	-0.2992223862297323	0.011998829997720324
110	DB01013	Clobetasol propionate	Clobetasol propionate is indicated to treat moderate to severe plaque psoriasis[L11818,L118121,L11824] as well as inflammatory and pruritic manifestations of corticosteroid responsive dermatoses.[L11815,L11827]	NR3C2, NR3C1, ANXA1	-1.452318286470487	0.014638361685177374
111	DB06595	Midostaurin	Investigated for use/treatment in adult patients with high-risk acute myeloid leukemia (AML) who are FLT3 mutation-positive, agressive systemic mastocytosis (ASM), systemic mastocytosis with associated hematological neoplasm (SM-AHN), or mast cell leukemia (MCL). 	PDGFRA, FLT3, PDGFRB, KIT, KDR, PRKCA	-1.0934369865032851	0.01503134899485601
112	DB00925	Phenoxybenzamine	For the treatment of phaeochromocytoma (malignant), benign prostatic hypertrophy and malignant essential hypertension.	ADRA2C, ADRA1B, ADRA1A, ADRA1D, ADRA2A, CALM1, ADRA2B, ADRB2	-0.8160029255442676	0.03066551556277456
113	DB00875	Flupentixol	"Flupentixol is indicated for maintenance therapy of chronic schizophrenic patients whose main manifestations do not include excitement, agitation or hyperactivity.[L31808]

It is indicated for the management of depression in adult patients who may, or may not, also be showing signs of anxiety.[L31928]

Flupentixol in combination with [melitracen] is indicated to manage symptoms of anxiety, depression, and asthenia in adults.[L31923]"	DRD1, DRD4, HTR2A, DRD2, DRD3, CHRM1, ADRA1A, HTR2C	-0.47926178456953167	0.032804219735343226
114	DB03759	FG-9041		GRIA2	-4.161325285891895	0.05960602563397998
115	DB00436	Bendroflumethiazide	For the treatment of high blood pressure and management of edema related to heart failure.	CA1, CA4, CA2, KCNMA1, SLC12A3	-0.5943111051744394	0.0667452957394925
116	DB00555	Lamotrigine	"Lamotrigine is indicated as adjunctive therapy for the following seizure types in patients ≥2 years of age: partial seizures, primary generalized tonic-clonic seizures, and generalized seizures due to Lennox-Gastaut syndrome.[L9404]

It is also indicated for the process of conversion to drug monotherapy for those at least 16 years of age or older with partial seizures and currently are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single antiepileptic drug (AED).[L9404]

In addition to the above, lamotrigine is also indicated for the maintenance treatment of bipolar I disorder, delaying the time to mood episodes (which may include mania, hypomania, depression, mixed episodes) in adults at least 18 years or older, who have been treated for acute mood symptoms with standard therapy.[L9404]

Limitations of use

It is important to note that lamotirigine should not be used in the treatment of acute mood episodes, as efficacy has not been established in this context.[L9404]"	DRD1, GABRA1, HTR2A, HTR3A, DRD2, GRIA1, SCN1A, ADORA1, HRH1, OPRK1, ADRA1A, ADORA2A, ADRB1, ADRA2A, CACNA1E, CHRNA1	-0.8779799079879621	0.08205408161931038
117	DB00700	Eplerenone	For improvement of survival of stable patients with left ventricular systolic dysfunction (ejection fraction <40%) and clinical evidence of congestive heart failure after an acute myocardial infarction.	NR3C2	-4.3715182550073095	0.08246431693826828
118	DB12442	Alvespimycin	Investigated for use as an antineoplastic agent for solid tumors, advanced solid tumours or acute myeloid leukaemia. 	HSP90AA1	-7.071303717136378	0.10123779447529856
119	DB00939	Meclofenamic acid	For the relief of mild to moderate pain, for the treatment of primary dysmenorrhea and for the treatment of idiopathic heavy menstrual blood loss. Also for relief of the signs and symptoms of acute and chronic rheumatoid arthritis and osteoarthritis.	ALOX5, KCNQ3, KCNQ2, PTGS2, PTGS1	-0.4463982567254334	0.11653832078904126
120	DB09282	Molsidomine	The indications for use of molsidomine include ischemic heart disease, angina, chronic heart failure, and pulmonary hypertension [L1370, L1371].	GUCY1A2	-3.433300232342096	0.1271116917841517
121	DB13345	Dihydroergocristine	Dihydroergocristine is used in some countries such as Brasil as a single agent for the treatment of cerebral and peripheric vascular events.[L2649] To know more about dihydroergocristine as part of the ergoloid mesylate mixture, please visit [DB01049].	DRD1, ADRA1A, ADRB1, HTR1A	-0.9658052669369867	0.13968503156480883
122	DB08895	Tofacitinib	"For the treatment of moderate to severe rheumatoid arthritis which is resistant or intolerant to methotrexate therapy. It may also be used as an adjunct to methotrexate therapy, or other non-biologic disease-modifying antirheumatic drugs (DMARDS), when methotrexate alone is not sufficient.  

Tofacitinib has also been investigated as a preventative therapy for kidney transplant rejections, and as a treatment for psoriasis, ulcerative colitis, and ankylosing spondylitis. 

It is not to be initiated in patients with a history of chronic or recurrent infections, or in the presence of active infection, even if localized, due to reports of serious and sometimes fatal infections (commonly pneumonia, herpes zoster and urinary tract infections). Use of tofacitinib is also discouraged in those who have been, or are likely to be, exposed to TB. An increased likelihood of exposure may be encountered by traveling to certain areas. In addition, tofacitinib is not to be used in patients with severe hepatic impairment, or low hemoglobin (less than 9g/dL). Cautioned is advised when using tofacitinib in patients at risk of gastrointestinal perforation, and in the elderly who are more susceptible to infection.   "	JAK3, JAK1, JAK2, TYK2	-1.4354695908666553	0.17459348639216238
123	DB01119	Diazoxide	Used parentally to treat hypertensive emergencies. Also used to treat hypoglycemia secondary to insulinoma.	CA1, ATP1A1, CA2, KCNMA1, KCNJ11	-0.5943111051744394	0.18349101028486622
124	DB00255	Diethylstilbestrol	Used in the treatment of prostate cancer. Previously used in the prevention of miscarriage or premature delivery in pregnant women prone to miscarriage or premature delivery.	AR, ESRRA, ESR1, SHBG, NR1I2, ESR2, ESRRB, NCOA2, ESRRG	-1.1085630012124945	0.19578775324127776
